,date,team_away,team_home,R_away,R_home
84,2023-04-18,東北楽天ゴールデンイーグルス,オリックス・バファローズ,5,1
85,2023-04-19,読売ジャイアンツ,横浜DeNAベイスターズ,5,1
86,2023-04-19,阪神タイガース,広島東洋カープ,6,1
87,2023-04-19,千葉ロッテマリーンズ,北海道日本ハムファイターズ,4,3
88,2023-04-19,埼玉西武ライオンズ,福岡ソフトバンクホークス,3,2
89,2023-04-19,オリックス・バファローズ,東北楽天ゴールデンイーグルス,2,1
90,2023-04-20,東京ヤクルトスワローズ,中日ドラゴンズ,3,2
91,2023-04-20,広島東洋カープ,阪神タイガース,7,5
92,2023-04-20,北海道日本ハムファイターズ,千葉ロッテマリーンズ,2,0
93,2023-04-20,オリックス・バファローズ,東北楽天ゴールデンイーグルス,3,1
94,2023-04-21,東京ヤクルトスワローズ,読売ジャイアンツ,3,0
95,2023-04-21,中日ドラゴンズ,阪神タイガース,4,1
96,2023-04-21,横浜DeNAベイスターズ,広島東洋カープ,1,0
97,2023-04-21,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,8,7
98,2023-04-21,千葉ロッテマリーンズ,福岡ソフトバンクホークス,3,2
99,2023-04-21,オリックス・バファローズ,埼玉西武ライオンズ,7,5
100,2023-04-22,読売ジャイアンツ,東京ヤクルトスワローズ,4,2
101,2023-04-22,阪神タイガース,中日ドラゴンズ,2,0
102,2023-04-22,広島東洋カープ,横浜DeNAベイスターズ,3,0
103,2023-04-22,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,5,3
104,2023-04-22,千葉ロッテマリーンズ,福岡ソフトバンクホークス,6,0
105,2023-04-22,埼玉西武ライオンズ,オリックス・バファローズ,4,2
106,2023-04-23,読売ジャイアンツ,東京ヤクルトスワローズ,7,3
107,2023-04-23,中日ドラゴンズ,阪神タイガース,2,1
108,2023-04-23,横浜DeNAベイスターズ,広島東洋カープ,4,3
109,2023-04-23,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,4,3
110,2023-04-23,千葉ロッテマリーンズ,福岡ソフトバンクホークス,6,2
111,2023-04-23,オリックス・バファローズ,埼玉西武ライオンズ,4,1
112,2023-04-25,横浜DeNAベイスターズ,東京ヤクルトスワローズ,5,3
113,2023-04-25,オリックス・バファローズ,北海道日本ハムファイターズ,8,7
114,2023-04-25,埼玉西武ライオンズ,千葉ロッテマリーンズ,5,3
115,2023-04-26,横浜DeNAベイスターズ,東京ヤクルトスワローズ,5,2
116,2023-04-26,読売ジャイアンツ,阪神タイガース,8,4
117,2023-04-26,中日ドラゴンズ,広島東洋カープ,6,3
118,2023-04-26,北海道日本ハムファイターズ,オリックス・バファローズ,6,3
119,2023-04-26,千葉ロッテマリーンズ,埼玉西武ライオンズ,2,1
120,2023-04-26,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,4,2
121,2023-04-27,横浜DeNAベイスターズ,東京ヤクルトスワローズ,7,6
122,2023-04-27,阪神タイガース,読売ジャイアンツ,15,0
123,2023-04-27,広島東洋カープ,中日ドラゴンズ,3,2
124,2023-04-27,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,5,3
125,2023-04-28,読売ジャイアンツ,広島東洋カープ,5,4
126,2023-04-28,阪神タイガース,東京ヤクルトスワローズ,4,0
127,2023-04-28,横浜DeNAベイスターズ,中日ドラゴンズ,1,0
128,2023-04-28,福岡ソフトバンクホークス,北海道日本ハムファイターズ,6,3
129,2023-04-28,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,4,0
130,2023-04-28,千葉ロッテマリーンズ,オリックス・バファローズ,4,3
131,2023-04-29,読売ジャイアンツ,広島東洋カープ,4,3
132,2023-04-29,阪神タイガース,東京ヤクルトスワローズ,7,0
133,2023-04-29,横浜DeNAベイスターズ,中日ドラゴンズ,7,4
134,2023-04-29,北海道日本ハムファイターズ,福岡ソフトバンクホークス,3,1
135,2023-04-29,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,8,2
136,2023-04-29,オリックス・バファローズ,千葉ロッテマリーンズ,3,2
137,2023-04-30,広島東洋カープ,読売ジャイアンツ,11,4
138,2023-04-30,東京ヤクルトスワローズ,阪神タイガース,4,2
139,2023-04-30,横浜DeNAベイスターズ,中日ドラゴンズ,2,0
140,2023-04-30,北海道日本ハムファイターズ,福岡ソフトバンクホークス,5,1
141,2023-04-30,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,7,6
142,2023-04-30,オリックス・バファローズ,千葉ロッテマリーンズ,4,3
143,2023-05-02,東京ヤクルトスワローズ,読売ジャイアンツ,7,5
144,2023-05-02,広島東洋カープ,横浜DeNAベイスターズ,6,1
145,2023-05-02,中日ドラゴンズ,阪神タイガース,3,1
146,2023-05-02,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,5,1
147,2023-05-02,北海道日本ハムファイターズ,埼玉西武ライオンズ,7,1
148,2023-05-02,オリックス・バファローズ,福岡ソフトバンクホークス,1,0
149,2023-05-03,読売ジャイアンツ,東京ヤクルトスワローズ,8,7
150,2023-05-03,横浜DeNAベイスターズ,広島東洋カープ,4,1
151,2023-05-03,阪神タイガース,中日ドラゴンズ,8,7
152,2023-05-03,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,2,0
153,2023-05-03,埼玉西武ライオンズ,北海道日本ハムファイターズ,3,1
154,2023-05-03,オリックス・バファローズ,福岡ソフトバンクホークス,9,4
155,2023-05-04,読売ジャイアンツ,東京ヤクルトスワローズ,8,7
156,2023-05-04,横浜DeNAベイスターズ,広島東洋カープ,3,2
157,2023-05-04,阪神タイガース,中日ドラゴンズ,3,2
158,2023-05-04,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,6,0
159,2023-05-04,北海道日本ハムファイターズ,埼玉西武ライオンズ,1,0
160,2023-05-04,福岡ソフトバンクホークス,オリックス・バファローズ,8,7
161,2023-05-05,東京ヤクルトスワローズ,横浜DeNAベイスターズ,10,9
162,2023-05-05,中日ドラゴンズ,読売ジャイアンツ,8,3
163,2023-05-05,阪神タイガース,広島東洋カープ,5,0
164,2023-05-05,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,5,2
165,2023-05-05,千葉ロッテマリーンズ,福岡ソフトバンクホークス,0,0
166,2023-05-05,オリックス・バファローズ,埼玉西武ライオンズ,6,0
167,2023-05-06,横浜DeNAベイスターズ,東京ヤクルトスワローズ,17,7
168,2023-05-06,中日ドラゴンズ,読売ジャイアンツ,2,1
169,2023-05-06,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,5,0
170,2023-05-06,福岡ソフトバンクホークス,千葉ロッテマリーンズ,6,3
171,2023-05-06,オリックス・バファローズ,埼玉西武ライオンズ,4,3
172,2023-05-07,中日ドラゴンズ,読売ジャイアンツ,2,1
173,2023-05-07,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,3,2
174,2023-05-07,埼玉西武ライオンズ,オリックス・バファローズ,5,4
175,2023-05-09,読売ジャイアンツ,横浜DeNAベイスターズ,9,2
176,2023-05-09,広島東洋カープ,中日ドラゴンズ,1,0
177,2023-05-09,東京ヤクルトスワローズ,阪神タイガース,1,0
178,2023-05-09,オリックス・バファローズ,東北楽天ゴールデンイーグルス,2,0
179,2023-05-09,千葉ロッテマリーンズ,埼玉西武ライオンズ,6,2
180,2023-05-09,福岡ソフトバンクホークス,北海道日本ハムファイターズ,1,0
181,2023-05-10,広島東洋カープ,中日ドラゴンズ,4,0
182,2023-05-10,東京ヤクルトスワローズ,阪神タイガース,5,0
183,2023-05-10,オリックス・バファローズ,東北楽天ゴールデンイーグルス,8,2
184,2023-05-10,千葉ロッテマリーンズ,埼玉西武ライオンズ,3,2
185,2023-05-10,北海道日本ハムファイターズ,福岡ソフトバンクホークス,6,3
186,2023-05-11,読売ジャイアンツ,横浜DeNAベイスターズ,4,1
187,2023-05-11,広島東洋カープ,中日ドラゴンズ,3,2
188,2023-05-11,阪神タイガース,東京ヤクルトスワローズ,2,1
189,2023-05-11,東北楽天ゴールデンイーグルス,オリックス・バファローズ,7,3
190,2023-05-11,千葉ロッテマリーンズ,埼玉西武ライオンズ,3,0
191,2023-05-11,福岡ソフトバンクホークス,北海道日本ハムファイターズ,6,3
192,2023-05-12,広島東洋カープ,読売ジャイアンツ,9,4
193,2023-05-12,中日ドラゴンズ,東京ヤクルトスワローズ,7,1
194,2023-05-12,阪神タイガース,横浜DeNAベイスターズ,6,3
195,2023-05-12,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,4,4
196,2023-05-12,福岡ソフトバンクホークス,オリックス・バファローズ,4,3
197,2023-05-13,読売ジャイアンツ,広島東洋カープ,5,4
198,2023-05-13,東京ヤクルトスワローズ,中日ドラゴンズ,4,1
199,2023-05-13,阪神タイガース,横浜DeNAベイスターズ,7,2
200,2023-05-13,北海道日本ハムファイターズ,千葉ロッテマリーンズ,5,0
201,2023-05-13,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,7,4
202,2023-05-13,オリックス・バファローズ,福岡ソフトバンクホークス,8,3
203,2023-05-14,広島東洋カープ,読売ジャイアンツ,7,2
204,2023-05-14,東京ヤクルトスワローズ,中日ドラゴンズ,8,5
205,2023-05-14,阪神タイガース,横浜DeNAベイスターズ,15,7
206,2023-05-14,千葉ロッテマリーンズ,北海道日本ハムファイターズ,5,2
207,2023-05-14,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,5,0
208,2023-05-14,オリックス・バファローズ,福岡ソフトバンクホークス,3,3
209,2023-05-16,読売ジャイアンツ,東京ヤクルトスワローズ,9,8
210,2023-05-16,広島東洋カープ,横浜DeNAベイスターズ,7,5
211,2023-05-16,阪神タイガース,中日ドラゴンズ,9,4
212,2023-05-16,埼玉西武ライオンズ,北海道日本ハムファイターズ,4,2
213,2023-05-16,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,3,0
214,2023-05-16,千葉ロッテマリーンズ,オリックス・バファローズ,1,1
215,2023-05-17,読売ジャイアンツ,東京ヤクルトスワローズ,5,4
216,2023-05-17,横浜DeNAベイスターズ,広島東洋カープ,7,4
217,2023-05-17,阪神タイガース,中日ドラゴンズ,3,1
218,2023-05-17,北海道日本ハムファイターズ,埼玉西武ライオンズ,3,0
219,2023-05-17,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,10,1
220,2023-05-17,千葉ロッテマリーンズ,オリックス・バファローズ,7,3
221,2023-05-18,読売ジャイアンツ,東京ヤクルトスワローズ,6,3
222,2023-05-18,横浜DeNAベイスターズ,広島東洋カープ,13,3
223,2023-05-18,阪神タイガース,中日ドラゴンズ,4,1
224,2023-05-18,北海道日本ハムファイターズ,埼玉西武ライオンズ,6,2
225,2023-05-18,千葉ロッテマリーンズ,オリックス・バファローズ,5,1
226,2023-05-19,広島東洋カープ,阪神タイガース,10,7
227,2023-05-19,北海道日本ハムファイターズ,オリックス・バファローズ,1,0
228,2023-05-19,福岡ソフトバンクホークス,埼玉西武ライオンズ,5,4
229,2023-05-20,読売ジャイアンツ,中日ドラゴンズ,6,2
230,2023-05-20,横浜DeNAベイスターズ,東京ヤクルトスワローズ,5,3
231,2023-05-20,阪神タイガース,広島東洋カープ,1,0
232,2023-05-20,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,6,1
233,2023-05-20,北海道日本ハムファイターズ,オリックス・バファローズ,5,3
234,2023-05-20,埼玉西武ライオンズ,福岡ソフトバンクホークス,1,0
235,2023-05-21,読売ジャイアンツ,中日ドラゴンズ,5,2
236,2023-05-21,横浜DeNAベイスターズ,東京ヤクルトスワローズ,3,3
237,2023-05-21,阪神タイガース,広島東洋カープ,4,1
238,2023-05-21,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,6,4
239,2023-05-21,オリックス・バファローズ,北海道日本ハムファイターズ,10,4
240,2023-05-21,福岡ソフトバンクホークス,埼玉西武ライオンズ,3,1
241,2023-05-23,横浜DeNAベイスターズ,読売ジャイアンツ,6,3
242,2023-05-23,阪神タイガース,東京ヤクルトスワローズ,6,3
243,2023-05-23,中日ドラゴンズ,広島東洋カープ,3,1
244,2023-05-23,福岡ソフトバンクホークス,北海道日本ハムファイターズ,4,2
245,2023-05-23,オリックス・バファローズ,東北楽天ゴールデンイーグルス,8,0
246,2023-05-24,読売ジャイアンツ,横浜DeNAベイスターズ,1,0
247,2023-05-24,阪神タイガース,東京ヤクルトスワローズ,6,5
248,2023-05-24,広島東洋カープ,中日ドラゴンズ,6,2
249,2023-05-24,福岡ソフトバンクホークス,北海道日本ハムファイターズ,2,1
250,2023-05-24,千葉ロッテマリーンズ,埼玉西武ライオンズ,11,1
251,2023-05-24,オリックス・バファローズ,東北楽天ゴールデンイーグルス,6,5
252,2023-05-25,読売ジャイアンツ,横浜DeNAベイスターズ,5,4
253,2023-05-25,阪神タイガース,東京ヤクルトスワローズ,7,4
254,2023-05-25,中日ドラゴンズ,広島東洋カープ,8,2
255,2023-05-25,北海道日本ハムファイターズ,福岡ソフトバンクホークス,5,1
256,2023-05-26,中日ドラゴンズ,横浜DeNAベイスターズ,1,0
257,2023-05-26,阪神タイガース,読売ジャイアンツ,2,1
258,2023-05-26,広島東洋カープ,東京ヤクルトスワローズ,6,4
259,2023-05-26,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,4,3
260,2023-05-26,オリックス・バファローズ,埼玉西武ライオンズ,4,1
261,2023-05-27,中日ドラゴンズ,横浜DeNAベイスターズ,3,2
262,2023-05-27,阪神タイガース,読売ジャイアンツ,3,2
263,2023-05-27,広島東洋カープ,東京ヤクルトスワローズ,4,1
264,2023-05-27,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,3,1
265,2023-05-27,オリックス・バファローズ,埼玉西武ライオンズ,3,0
266,2023-05-27,福岡ソフトバンクホークス,千葉ロッテマリーンズ,6,5
267,2023-05-28,横浜DeNAベイスターズ,中日ドラゴンズ,3,1
268,2023-05-28,阪神タイガース,読売ジャイアンツ,4,1
269,2023-05-28,広島東洋カープ,東京ヤクルトスワローズ,3,1
270,2023-05-28,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,3,2
271,2023-05-28,埼玉西武ライオンズ,オリックス・バファローズ,3,2
272,2023-05-28,千葉ロッテマリーンズ,福岡ソフトバンクホークス,9,5
273,2023-05-30,北海道日本ハムファイターズ,東京ヤクルトスワローズ,2,1
274,2023-05-30,横浜DeNAベイスターズ,東北楽天ゴールデンイーグルス,3,2
275,2023-05-30,阪神タイガース,埼玉西武ライオンズ,3,1
276,2023-05-30,千葉ロッテマリーンズ,読売ジャイアンツ,2,1
277,2023-05-30,オリックス・バファローズ,広島東洋カープ,4,0
278,2023-05-30,福岡ソフトバンクホークス,中日ドラゴンズ,13,5
279,2023-05-31,北海道日本ハムファイターズ,東京ヤクルトスワローズ,5,2
280,2023-05-31,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,3,1
281,2023-05-31,埼玉西武ライオンズ,阪神タイガース,4,0
282,2023-05-31,読売ジャイアンツ,千葉ロッテマリーンズ,7,4
283,2023-05-31,広島東洋カープ,オリックス・バファローズ,3,1
284,2023-05-31,中日ドラゴンズ,福岡ソフトバンクホークス,7,1
285,2023-06-01,東京ヤクルトスワローズ,北海道日本ハムファイターズ,5,0
286,2023-06-01,横浜DeNAベイスターズ,東北楽天ゴールデンイーグルス,11,3
287,2023-06-01,埼玉西武ライオンズ,阪神タイガース,4,2
288,2023-06-01,読売ジャイアンツ,千葉ロッテマリーンズ,3,2
289,2023-06-01,オリックス・バファローズ,広島東洋カープ,9,2
290,2023-06-01,中日ドラゴンズ,福岡ソフトバンクホークス,6,5
291,2023-06-02,北海道日本ハムファイターズ,読売ジャイアンツ,8,2
292,2023-06-02,中日ドラゴンズ,オリックス・バファローズ,2,1
293,2023-06-02,福岡ソフトバンクホークス,広島東洋カープ,5,1
294,2023-06-03,読売ジャイアンツ,北海道日本ハムファイターズ,3,2
295,2023-06-03,東京ヤクルトスワローズ,東北楽天ゴールデンイーグルス,9,5
296,2023-06-03,横浜DeNAベイスターズ,埼玉西武ライオンズ,6,2
297,2023-06-03,オリックス・バファローズ,中日ドラゴンズ,5,1
298,2023-06-03,阪神タイガース,千葉ロッテマリーンズ,6,5
299,2023-06-03,広島東洋カープ,福岡ソフトバンクホークス,4,2
300,2023-06-04,北海道日本ハムファイターズ,読売ジャイアンツ,10,3
301,2023-06-04,東京ヤクルトスワローズ,東北楽天ゴールデンイーグルス,5,2
302,2023-06-04,横浜DeNAベイスターズ,埼玉西武ライオンズ,5,4
303,2023-06-04,オリックス・バファローズ,中日ドラゴンズ,5,0
304,2023-06-04,阪神タイガース,千葉ロッテマリーンズ,2,0
305,2023-06-04,福岡ソフトバンクホークス,広島東洋カープ,3,2
306,2023-06-05,埼玉西武ライオンズ,横浜DeNAベイスターズ,6,4
307,2023-06-05,阪神タイガース,千葉ロッテマリーンズ,7,7
308,2023-06-06,広島東洋カープ,北海道日本ハムファイターズ,3,2
309,2023-06-06,東北楽天ゴールデンイーグルス,阪神タイガース,4,1
310,2023-06-06,中日ドラゴンズ,埼玉西武ライオンズ,2,1
311,2023-06-06,東京ヤクルトスワローズ,千葉ロッテマリーンズ,10,3
312,2023-06-06,オリックス・バファローズ,読売ジャイアンツ,2,1
313,2023-06-06,福岡ソフトバンクホークス,横浜DeNAベイスターズ,2,1
314,2023-06-07,広島東洋カープ,北海道日本ハムファイターズ,1,0
315,2023-06-07,阪神タイガース,東北楽天ゴールデンイーグルス,11,3
316,2023-06-07,埼玉西武ライオンズ,中日ドラゴンズ,2,1
317,2023-06-07,千葉ロッテマリーンズ,東京ヤクルトスワローズ,6,0
318,2023-06-07,読売ジャイアンツ,オリックス・バファローズ,10,0
319,2023-06-07,福岡ソフトバンクホークス,横浜DeNAベイスターズ,4,0
320,2023-06-08,広島東洋カープ,北海道日本ハムファイターズ,7,2
321,2023-06-08,東北楽天ゴールデンイーグルス,阪神タイガース,6,4
322,2023-06-08,中日ドラゴンズ,埼玉西武ライオンズ,8,2
323,2023-06-08,千葉ロッテマリーンズ,東京ヤクルトスワローズ,3,2
324,2023-06-08,読売ジャイアンツ,オリックス・バファローズ,6,0
325,2023-06-08,横浜DeNAベイスターズ,福岡ソフトバンクホークス,6,5
326,2023-06-09,北海道日本ハムファイターズ,阪神タイガース,4,0
327,2023-06-09,東北楽天ゴールデンイーグルス,中日ドラゴンズ,5,4
328,2023-06-09,埼玉西武ライオンズ,東京ヤクルトスワローズ,2,1
329,2023-06-09,広島東洋カープ,千葉ロッテマリーンズ,3,2
330,2023-06-09,横浜DeNAベイスターズ,オリックス・バファローズ,4,2
331,2023-06-09,福岡ソフトバンクホークス,読売ジャイアンツ,5,1
332,2023-06-10,北海道日本ハムファイターズ,阪神タイガース,4,3
333,2023-06-10,東北楽天ゴールデンイーグルス,中日ドラゴンズ,1,0
334,2023-06-10,東京ヤクルトスワローズ,埼玉西武ライオンズ,2,0
335,2023-06-10,千葉ロッテマリーンズ,広島東洋カープ,5,4
336,2023-06-10,オリックス・バファローズ,横浜DeNAベイスターズ,7,3
337,2023-06-10,読売ジャイアンツ,福岡ソフトバンクホークス,10,6
338,2023-06-11,阪神タイガース,北海道日本ハムファイターズ,1,0
339,2023-06-11,東京ヤクルトスワローズ,埼玉西武ライオンズ,3,2
340,2023-06-11,千葉ロッテマリーンズ,広島東洋カープ,6,5
341,2023-06-11,横浜DeNAベイスターズ,オリックス・バファローズ,8,4
342,2023-06-11,読売ジャイアンツ,福岡ソフトバンクホークス,4,2
343,2023-06-13,読売ジャイアンツ,埼玉西武ライオンズ,3,0
344,2023-06-13,福岡ソフトバンクホークス,東京ヤクルトスワローズ,5,1
345,2023-06-13,横浜DeNAベイスターズ,北海道日本ハムファイターズ,5,3
346,2023-06-13,中日ドラゴンズ,千葉ロッテマリーンズ,7,0
347,2023-06-13,オリックス・バファローズ,阪神タイガース,2,0
348,2023-06-13,東北楽天ゴールデンイーグルス,広島東洋カープ,6,3
349,2023-06-14,読売ジャイアンツ,埼玉西武ライオンズ,7,1
350,2023-06-14,福岡ソフトバンクホークス,東京ヤクルトスワローズ,3,2
351,2023-06-14,横浜DeNAベイスターズ,北海道日本ハムファイターズ,2,1
352,2023-06-14,千葉ロッテマリーンズ,中日ドラゴンズ,2,1
353,2023-06-14,阪神タイガース,オリックス・バファローズ,8,3
354,2023-06-14,広島東洋カープ,東北楽天ゴールデンイーグルス,4,3
355,2023-06-15,読売ジャイアンツ,埼玉西武ライオンズ,3,2
356,2023-06-15,福岡ソフトバンクホークス,東京ヤクルトスワローズ,9,7
357,2023-06-15,中日ドラゴンズ,千葉ロッテマリーンズ,1,1
358,2023-06-15,オリックス・バファローズ,阪神タイガース,3,2
359,2023-06-15,東北楽天ゴールデンイーグルス,広島東洋カープ,11,7
360,2023-06-16,読売ジャイアンツ,東北楽天ゴールデンイーグルス,6,5
361,2023-06-16,オリックス・バファローズ,東京ヤクルトスワローズ,4,1
362,2023-06-16,千葉ロッテマリーンズ,横浜DeNAベイスターズ,5,2
363,2023-06-16,北海道日本ハムファイターズ,中日ドラゴンズ,2,1
364,2023-06-16,阪神タイガース,福岡ソフトバンクホークス,4,1
365,2023-06-16,広島東洋カープ,埼玉西武ライオンズ,2,0
366,2023-06-17,東北楽天ゴールデンイーグルス,読売ジャイアンツ,2,1
367,2023-06-17,オリックス・バファローズ,東京ヤクルトスワローズ,8,5
